8.285122491250625,14000,1159.9171487750875,8.285122491250625,14000,1159.9171487750875,0,0,0,8.285122491250625,1159.9171487750875,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
8.242268409399328,14000,1153.9175773159059,8.242268409399328,14000,1153.9175773159059,0,0,0,8.242268409399328,1153.9175773159059,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
10.820655667452325,14000,1514.8917934433255,10.820655667452325,14000,1514.8917934433255,0,0,0,8.185129633597601,1145.918148703664,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
10.734947503749732,14000,1502.8926505249626,10.734947503749732,14000,1502.8926505249626,0,0,0,8.113706163845439,1135.9188629383616,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
14.191843439754305,14000,1986.8580815656026,14.191843439754305,14000,1986.8580815656026,0,0,0,8.070852081994143,1129.91929147918,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
14.113277623026926,14000,1975.8588672237697,14.113277623026926,14000,1975.8588672237697,0,0,0,8.049425041068496,1126.9195057495892,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
17.36304549675023,14000,2430.8263695450323,17.36304549675023,14000,2430.8263695450323,0,0,0,8.035140347118062,1124.9196485965288,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
17.36304549675023,14001,2431,17.36304549675023,14001,2431,0,1,0,8.035140347118062,1125,0,1,0,Collection Zone
